id	created_at	source	original_text	clean_text	sentiment	polarity	subjectivity	favorite_count	retweet_count	original_author	possibly_sensitive	hashtags	user_mentions	place	place_coord_boundaries
id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1.1852780290875515e+18,Fri Oct 18 19:34:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ogundamisi: Election is over, the real @osita_chidoka is back. All those ""We are all one Nigeria"" gone with #NigeriaDecides2019 

Let u…",RT ogundamisi Election real osita_chidoka back All `` We one Nigeria '' gone NigeriaDecides2019 Let u…,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,en,0.0,97.0,Ebonytobi,,NigeriaDecides2019,"ogundamisi, osita_chidoka",Naija,
1.1852779384905974e+18,Fri Oct 18 19:34:16 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ogundamisi: Election is over, the real @osita_chidoka is back. All those ""We are all one Nigeria"" gone with #NigeriaDecides2019 

Let u…",RT ogundamisi Election real osita_chidoka back All `` We one Nigeria '' gone NigeriaDecides2019 Let u…,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,en,0.0,97.0,salisani,,NigeriaDecides2019,"ogundamisi, osita_chidoka","Yola, Nigeria",
1.185275803216552e+18,Fri Oct 18 19:25:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ogundamisi: Election is over, the real @osita_chidoka is back. All those ""We are all one Nigeria"" gone with #NigeriaDecides2019 

Let u…",RT ogundamisi Election real osita_chidoka back All `` We one Nigeria '' gone NigeriaDecides2019 Let u…,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,en,0.0,97.0,FelixNonny,,NigeriaDecides2019,"ogundamisi, osita_chidoka",Nigeria ,
1.18527448257289e+18,Fri Oct 18 19:20:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Election is over, the real @osita_chidoka is back. All those ""We are all one Nigeria"" gone with #NigeriaDecides2019… https://t.co/WU3YRLUvO2",Election real osita_chidoka back All `` We one Nigeria '' gone NigeriaDecides2019… https //t.co/WU3YRLUvO2,"Sentiment(polarity=0.1, subjectivity=0.15000000000000002)",0.1,0.15000000000000002,en,205.0,97.0,ogundamisi,False,NigeriaDecides2019,osita_chidoka,"Lagos, Nigeria. London, UK",
1.1852351517370532e+18,Fri Oct 18 16:44:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @infonaija_247: WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Part 1-…",RT infonaija_247 WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Part 1-…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0.0,7.0,Deleayojohnson,,,infonaija_247,Lagos,
1.1852097557924987e+18,Fri Oct 18 15:03:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @infonaija_247: WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Part 1-…",RT infonaija_247 WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Part 1-…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0.0,7.0,deleo004,,,infonaija_247,EARTH,
1.185208771544531e+18,Fri Oct 18 14:59:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mmfng: Kidnapping has negative impacts on the economy and requires attention in addressing this challenge.

If You are the President, W…",RT mmfng Kidnapping negative impacts economy requires attention addressing challenge If You President W…,"Sentiment(polarity=-0.3, subjectivity=0.4)",-0.3,0.4,en,0.0,5.0,OjonMonday,,,mmfng,Lagos,
1.185208412507988e+18,Fri Oct 18 14:58:00 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDDWestAfrica: #WomensMarch2019 : we want peaceful elections in #Nigeria . Say no to violence! 
#WomensMarch 
#WomenforPeace 
#VoteNotF…",RT CDDWestAfrica WomensMarch2019 want peaceful elections Nigeria Say violence WomensMarch WomenforPeace VoteNotF…,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,0.0,22.0,OjonMonday,,"WomensMarch2019, Nigeria, WomensMarch, WomenforPeace",CDDWestAfrica,Lagos,
1.1852078439071007e+18,Fri Oct 18 14:55:44 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mmfng: Its Election Day..
Nigeria is our Country and its future is in our decision..
Lets go out and vote our choice..
It is our civic…",RT mmfng Its Election Day.. Nigeria Country future decision.. Lets go vote choice.. It civic…,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0.0,4.0,OjonMonday,,,mmfng,Lagos,
1.185204262252503e+18,Fri Oct 18 14:41:30 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@HOAction @inecnigeria They told us the President couldn't sign the amended bill bcoz it was too close to the… https://t.co/NdYZAcKwme,HOAction inecnigeria They told us President could n't sign amended bill bcoz close the… https //t.co/NdYZAcKwme,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2.0,1.0,NaijaGoBeta1,,,"HOAction, inecnigeria",,
1.1851735332211098e+18,Fri Oct 18 12:39:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @aminugamawa: Let me drop this very interesting political debate from Kenya here. Integrity matters! Don’t vote for corrupt politicians.…,RT aminugamawa Let drop interesting political debate Kenya Integrity matters Don ’ vote corrupt politicians.…,"Sentiment(polarity=0.0, subjectivity=0.5333333333333333)",0.0,0.5333333333333333,en,0.0,1751.0,Arcndege,,,aminugamawa,country with a Rail to nowhere,
1.1851443641352684e+18,Fri Oct 18 10:43:29 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @infonaija_247: WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Part 1-…",RT infonaija_247 WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Part 1-…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0.0,7.0,IGetSense,,,infonaija_247,somewhere on earth ,
1.1849780891740652e+18,Thu Oct 17 23:42:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @aminugamawa: Let me drop this very interesting political debate from Kenya here. Integrity matters! Don’t vote for corrupt politicians.…,RT aminugamawa Let drop interesting political debate Kenya Integrity matters Don ’ vote corrupt politicians.…,"Sentiment(polarity=0.0, subjectivity=0.5333333333333333)",0.0,0.5333333333333333,en,0.0,1751.0,MzalendoShujaa,,,aminugamawa,"Nairobi, Kenya",
1.1849132630096978e+18,Thu Oct 17 19:25:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @theloanscapital: If you're a:
• Salary Earner 
• Business Owner
• Vehicle Owner
• Land (or house) Owner

Let's help you get a LOAN toda…",RT theloanscapital If 're • Salary Earner • Business Owner • Vehicle Owner • Land house Owner Let 's help get LOAN toda…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,32.0,evelyn_ene,,,theloanscapital,"Lagos, Nigeria",
1.1847843997636854e+18,Thu Oct 17 10:53:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its been about 8 months after #NigeriaDecides2019 and the needle hasn't shifted on electoral reforms. 

And people… https://t.co/YgVm3d4Kex",Its 8 months NigeriaDecides2019 needle n't shifted electoral reforms And people… https //t.co/YgVm3d4Kex,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,0.0,kevwe_mko,,NigeriaDecides2019,,somewhere,
1.1847507119780577e+18,Thu Oct 17 08:39:15 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,official_mi2,,,BashirAhmaad,"Kaduna, Nigeria",
1.184746556982997e+18,Thu Oct 17 08:22:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,abdoulr7man,,,BashirAhmaad,"Nigeria, Maiduguri.",
1.1846222823978844e+18,Thu Oct 17 00:08:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,usman_Gee30,,,BashirAhmaad,Nigeria,
1.1846042287587697e+18,Wed Oct 16 22:57:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,saddamjajirma,,,BashirAhmaad,Somewhere Safe,
1.1845870669837967e+18,Wed Oct 16 21:48:59 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,Abdullahi_ibawa,,,BashirAhmaad,"Damaturu, Nigeria",
1.1845567041026048e+18,Wed Oct 16 19:48:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Chydee: Patrick Obahiagbon lost his Senatorial election. What a tragismal deterioration of the anticipated orato-cinematic discourse of…,RT Chydee Patrick Obahiagbon lost Senatorial election What tragismal deterioration anticipated orato-cinematic discourse of…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,125.0,MercurialBQ,,,Chydee,UN-DETAINED ,
1.1845543664995246e+18,Wed Oct 16 19:39:03 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @infonaija_247: WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Part 1-…",RT infonaija_247 WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Part 1-…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0.0,7.0,OluwagbemigaSo2,,,infonaija_247,,
1.184457181669802e+18,Wed Oct 16 13:12:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NaijaFlyingDr: In Nigeria, hundreds suffer due to 'herdsmen violence'. 

This company has disrupted herdsmen completely &amp; now uses robo…",RT NaijaFlyingDr In Nigeria hundreds suffer due 'herdsmen violence This company disrupted herdsmen completely amp uses robo…,"Sentiment(polarity=-0.012499999999999997, subjectivity=0.3875)",-0.012499999999999997,0.3875,en,0.0,417.0,Emilia14340393,,,NaijaFlyingDr,,
1.184430356885377e+18,Wed Oct 16 11:26:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Tumane_official: E.P is.coming... ""OFF TO TANTRUM"" 
Tu Mane A.K.A The Lyrical Monster💰💰
welovenigerianweddings #nigeriandesigner #niger…",RT Tumane_official E.P is.coming ... `` OFF TO TANTRUM '' Tu Mane A.K.A The Lyrical Monster💰💰 welovenigerianweddings nigeriandesigner niger…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,1.0,Tumane_official,,nigeriandesigner,Tumane_official,"Ekiti, Nigeria",
1.1844185366319145e+18,Wed Oct 16 10:39:19 +0000 2019,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","E.P is.coming... ""OFF TO TANTRUM"" 
Tu Mane A.K.A The Lyrical Monster💰💰
welovenigerianweddings #nigeriandesigner… https://t.co/HTSC6shH4j",E.P is.coming ... `` OFF TO TANTRUM '' Tu Mane A.K.A The Lyrical Monster💰💰 welovenigerianweddings nigeriandesigner… https //t.co/HTSC6shH4j,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1.0,1.0,Tumane_official,False,nigeriandesigner,,"Ekiti, Nigeria",
1.1843576540948644e+18,Wed Oct 16 06:37:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @infonaija_247: WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Part 1-…",RT infonaija_247 WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Part 1-…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0.0,7.0,afr_andza,,,infonaija_247,"Katlehong, South Africa",
1.1843300921907978e+18,Wed Oct 16 04:47:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NjureCollection: @akinalabi Congratulations on you Election Sir @akinalabi and Welcome to the FCT.
Njure Collection promises to take ca…",RT NjureCollection akinalabi Congratulations Election Sir akinalabi Welcome FCT Njure Collection promises take ca…,"Sentiment(polarity=0.8, subjectivity=0.9)",0.8,0.9,en,0.0,10.0,NjureCollection,,,"NjureCollection, akinalabi, akinalabi","Abuja, Nigeria",
1.1842809346417377e+18,Wed Oct 16 01:32:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WHY IS NIGERIA POOR? 🤷🏽‍♂️🇳🇬

Nigeria's Economy Was Not Designed to Create Wealth But to Impoverish the People.

Pa… https://t.co/ywI0vXCf5v",WHY IS NIGERIA POOR 🤷🏽‍♂️🇳🇬 Nigeria 's Economy Was Not Designed Create Wealth But Impoverish People Pa… https //t.co/ywI0vXCf5v,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,11.0,7.0,infonaija_247,False,,,"Lagos, Nigeria",
1.1842607765985034e+18,Wed Oct 16 00:12:26 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A BODOH Malaysian motorist W 1824 N FAIL2use car headlights'-DIE FAST,gud4Malaysia economy #skymiles #Delta… https://t.co/1TuL8bmTU3",A BODOH Malaysian motorist W 1824 N FAIL2use car headlights'-DIE FAST gud4Malaysia economy skymiles Delta… https //t.co/1TuL8bmTU3,"Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,en,0.0,0.0,ecofrencamelia1,,"skymiles, Delta",,,
1.184170074925654e+18,Tue Oct 15 18:12:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PurityPhils: #2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court https://t.co/lku849Nvqw htt…",RT PurityPhils 2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court https //t.co/lku849Nvqw htt…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,0.0,1.0,dgdfathrYesBoss,False,"2019Election, NigeriaDecides2019",PurityPhils,"Napa, CA",
1.184167855270617e+18,Tue Oct 15 18:03:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NaijaNews: #2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court https://t.co/gN1fjZUiXK https…",RT NaijaNews 2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court https //t.co/gN1fjZUiXK https…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,0.0,2.0,etongwegovanni,False,"2019Election, NigeriaDecides2019",NaijaNews,"Littoral, Cameroon",
1.1841673870269358e+18,Tue Oct 15 18:01:20 +0000 2019,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","#2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court… https://t.co/D7yJydvxed",2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court… https //t.co/D7yJydvxed,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,0.0,1.0,PurityPhils,False,"2019Election, NigeriaDecides2019",,Some where i̶̲̥̅̊n̶̲̥̅̊ Africa,
1.1841673767172588e+18,Tue Oct 15 18:01:18 +0000 2019,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","#2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court… https://t.co/WX82HHyn6l",2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court… https //t.co/WX82HHyn6l,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,0.0,0.0,gdonogbolu,False,"2019Election, NigeriaDecides2019",,Nigeria,
1.184167370182529e+18,Tue Oct 15 18:01:16 +0000 2019,"<a href=""https://www.bananaislandrestaurants.com/"" rel=""nofollow"">Banana Island Bar And Restaurant</a>","RT @NaijaNews: #2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court https://t.co/gN1fjZUiXK https…",RT NaijaNews 2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court https //t.co/gN1fjZUiXK https…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,0.0,2.0,BananaIslandBar,False,"2019Election, NigeriaDecides2019",NaijaNews,"70 High Street, LondonSE25 6EB",
1.18416734489088e+18,Tue Oct 15 18:01:10 +0000 2019,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","#2019Election
#NigeriaDecides2019
New Suit Challenging Buhari's Victory Filed At Supreme Court… https://t.co/L43lt2qvZO",2019Election NigeriaDecides2019 New Suit Challenging Buhari 's Victory Filed At Supreme Court… https //t.co/L43lt2qvZO,"Sentiment(polarity=0.3181818181818182, subjectivity=0.7272727272727273)",0.3181818181818182,0.7272727272727273,en,2.0,2.0,NaijaNews,False,"2019Election, NigeriaDecides2019",,"Lagos, Nigeria",
1.1840166194938266e+18,Tue Oct 15 08:02:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MrDavidFixed1: SAY THAT PRAYER THAT WILL GET YOU A BRIGHT START THIS MORNING
✅✅✅✅✅✅✅✅✅
 MAKE YOUR WISH OF HAVING A SUCCESSFUL DAY SO MA…",RT MrDavidFixed1 SAY THAT PRAYER THAT WILL GET YOU A BRIGHT START THIS MORNING ✅✅✅✅✅✅✅✅✅ MAKE YOUR WISH OF HAVING A SUCCESSFUL DAY SO MA…,"Sentiment(polarity=0.7250000000000001, subjectivity=0.875)",0.7250000000000001,0.875,en,0.0,1.0,MrDavidFixed1,,,MrDavidFixed1,,
1.184014226995716e+18,Tue Oct 15 07:52:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAY THAT PRAYER THAT WILL GET YOU A BRIGHT START THIS MORNING
✅✅✅✅✅✅✅✅✅
 MAKE YOUR WISH OF HAVING A SUCCESSFUL DAY… https://t.co/1PAmWldUsa",SAY THAT PRAYER THAT WILL GET YOU A BRIGHT START THIS MORNING ✅✅✅✅✅✅✅✅✅ MAKE YOUR WISH OF HAVING A SUCCESSFUL DAY… https //t.co/1PAmWldUsa,"Sentiment(polarity=0.7250000000000001, subjectivity=0.875)",0.7250000000000001,0.875,en,1.0,1.0,MrDavidFixed1,,,,,
1.1839799353141412e+18,Tue Oct 15 05:36:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Electronic voting is the only way forward in 2023. We will remain stagnant electoraly with very few determining who… https://t.co/eUZpHgPcS6,Electronic voting way forward 2023 We remain stagnant electoraly determining who… https //t.co/eUZpHgPcS6,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,0.0,dadadavidob,False,,,Lagos,
1.183845397053223e+18,Mon Oct 14 20:41:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,UsmanANasir2,,,BashirAhmaad,Nigeria,
1.1838432280695767e+18,Mon Oct 14 20:33:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @blvckboy_ng: Someone had to speak up and i guess that person was ME!!!!

""SAME OLD GIMMICKS AIN'T NOTHING NEW""

FULL VIDEO ON YOUTUBE 👇…",RT blvckboy_ng Someone speak guess person ME `` SAME OLD GIMMICKS AI N'T NOTHING NEW '' FULL VIDEO ON YOUTUBE 👇…,"Sentiment(polarity=0.14659090909090908, subjectivity=0.33238636363636365)",0.14659090909090908,0.33238636363636365,en,0.0,28.0,blac_sarcasm,,,blvckboy_ng,K N O W H E R E,
1.1837804508017213e+18,Mon Oct 14 16:23:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @PeaceEdu_cator: Today I was at the polling unit with the great philanthropist himself Sir Akin Akinleye the second @SirAkinAkinleye in…,RT PeaceEdu_cator Today I polling unit great philanthropist Sir Akin Akinleye second SirAkinAkinleye in…,"Sentiment(polarity=0.4, subjectivity=0.375)",0.4,0.375,en,0.0,1.0,SirAkinAkinleye,,,"PeaceEdu_cator, SirAkinAkinleye","Abuja, Nigeria",
1.1837740319227822e+18,Mon Oct 14 15:58:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @bbellgam: Thread preparing Nigerians for Venezuela type conditions. Reject APC and this madness in #NigeriaDecides2019 https://t.co/N0y…,RT bbellgam Thread preparing Nigerians Venezuela type conditions Reject APC madness NigeriaDecides2019 https //t.co/N0y…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,67.0,bbellgam,,NigeriaDecides2019,bbellgam,"Concrete Jungle, City of Sin. ",
1.1835082718120223e+18,Sun Oct 13 22:22:15 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @cuppymusic: Sending ONE LOVE to my country Nigeria during elections!!! ❤️✌🏾💛🙏🏾💚 #ToCuppyThisTune #NigeriaDecides https://t.co/rOoPLeyTHq,RT cuppymusic Sending ONE LOVE country Nigeria elections ❤️✌🏾💛🙏🏾💚 ToCuppyThisTune NigeriaDecides https //t.co/rOoPLeyTHq,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0.0,365.0,wadreyofficial,False,"ToCuppyThisTune, NigeriaDecides",cuppymusic,,
1.1834836252050924e+18,Sun Oct 13 20:44:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BashirAhmaad: The moment President Muhammadu Buhari declared winner by Chairman INEC, Prof. Mahmoud Yakubu. A historic moment. Congratu…",RT BashirAhmaad The moment President Muhammadu Buhari declared winner Chairman INEC Prof. Mahmoud Yakubu A historic moment Congratu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,3452.0,muneer_A_sadi,,,BashirAhmaad,,
1.1834376477605478e+18,Sun Oct 13 17:41:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Adedeji_victor_: OMG, I have 1,000 followers! Thank you. Think I’ll make it to 10,000?
#Growfollowers
#1DDrive 
#Nigeriadecides2019 
#1…","RT Adedeji_victor_ OMG I 1,000 followers Thank Think I ’ make 10,000 Growfollowers 1DDrive Nigeriadecides2019 1…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0.0,1.0,Adedeji_victor_,,"Growfollowers, 1DDrive, Nigeriadecides2019",Adedeji_victor_,"Victoria Island, Nigeria",
id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
